
20000 0.0025096
57500 0.00576307
95000 0.00942633
132500 0.0131791
170000 0.0173298
207500 0.0216701
245000 0.0258111
282500 0.0299367
320000 0.034001
357500 0.0385256
395000 0.0428881
432500 0.0469161
470000 0.0512508
507500 0.0553668
545000 0.0604378
582500 0.0646449
620000 0.0688848
657500 0.0732006
695000 0.0787838
732500 0.0832715
770000 0.0882021
807500 0.0926757
845000 0.0975901
882500 0.103136
920000 0.107145
957500 0.112381
995000 0.116295
