
20000 0.301599
26900 0.548447
33800 0.860261
40700 1.24357
47600 1.71462
54500 2.29191
61400 2.91343
68300 3.5285
75200 4.33791
82100 5.13381
89000 5.99073
95900 7.00642
102800 8.05786
109700 9.14771
116600 10.4899
123500 11.6591
130400 13.1571
137300 14.6865
144200 16.217
151100 18.1614
158000 19.618
164900 21.5898
171800 24.3502
178700 26.0664
185600 27.9036
192500 30.432
199400 32.3792
