
20000 0.37346
26900 0.68116
33800 1.05435
40700 1.54436
47600 2.18246
54500 2.92271
61400 3.76407
68300 4.6327
75200 5.60358
82100 6.77188
89000 7.98513
95900 9.28349
102800 10.801
109700 12.1742
116600 14.1271
123500 15.5645
130400 17.3881
137300 19.965
144200 21.1185
151100 23.2828
158000 26.5874
164900 28.293
171800 31.1621
178700 33.2189
185600 35.3619
192500 37.9513
199400 40.6728
