
100 0.00591527
150 0.0159097
200 0.0361424
250 0.0707361
300 0.122718
350 0.193656
400 0.304055
450 0.434619
500 0.584113
550 0.773383
600 1.01452
650 1.34711
700 1.60119
750 2.04279
800 2.48851
850 2.88539
900 3.40224
950 4.01064
1000 4.85129
1050 5.62023
1100 6.46328
1150 7.38432
1200 8.07171
1250 9.51634
1300 10.3231
1350 12.0649
1400 13.1955
1450 14.3529
1500 15.9312
