
20000 0.00301493
57500 0.0087846
95000 0.0132101
132500 0.0188517
170000 0.0246943
207500 0.0308806
245000 0.0375922
282500 0.043334
320000 0.0498258
357500 0.0564683
395000 0.0632343
432500 0.0695085
470000 0.0780311
507500 0.0828549
545000 0.0909889
582500 0.097854
620000 0.103022
657500 0.109643
695000 0.116515
732500 0.123405
770000 0.130494
807500 0.13752
845000 0.144771
882500 0.154829
920000 0.158828
957500 0.1658
995000 0.174768
